Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Anchor_Full,CPS_Match,CPS_Price,CPS_Stock,CPS_Score,HoangHa_Match,HoangHa_Price,HoangHa_Stock,HoangHa_Score,Viettel_Match,Viettel_Price,Viettel_Stock,Viettel_Score,DDV_Match,DDV_Price,DDV_Stock,DDV_Score,MW_Match,MW_Price,MW_Stock,MW_Score
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Alpine,Đen,22990000,Yes,Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Alpine Đen,Apple Watch Ultra 3 49mm (5G) Viền Titan Dây Alpine Size L,22990000.0,No,0.8733907341957092,Apple Watch Ultra 2 (2024),21990000.0,No,0.7916215062141418,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây quấn Alpine M/L,22490000.0,Yes,0.9027397632598877,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,9190000.0,Yes,0.8238930702209473,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Alpine,23290000.0,Yes,0.9603607654571533
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan,Đen,25990000,Yes,Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan Đen,Apple Watch Ultra 3 49mm (5G) Viền Titan Dây Thép Size L,26290000.0,Yes,0.8812517523765564,Apple Watch Ultra 2 (2024),21990000.0,No,0.8366501927375793,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Milanese M/L,22490000.0,Yes,0.9082241654396057,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.7695751190185547,Apple Watch Ultra 3 GPS + Cellular 49mm viền Titanium dây Ocean,23290000.0,Yes,0.9289224147796631
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,13290000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su Đen,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.9161053895950317,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7713062167167664,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9243829250335693,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9246843457221985,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,12490000.0,No,0.9716565012931824
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Xanh Da Trời,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Xanh Da Trời,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,30590000.0,Yes,0.9548724889755249,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.940652072429657,iPhone Air 512GB,32490000.0,Yes,0.6840945482254028,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.9340678453445435,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9070708751678467
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Vàng,21490000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan Vàng,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.8631028532981873,Apple Watch Series 10,20990000.0,No,0.7770965099334717,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.8965148329734802,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.8645156621932983,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,17990000.0,Yes,0.979996919631958
Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su,Đen,9990000,Yes,Apple Watch Series 11 GPS 46mm Viền nhôm dây cao su Đen,Apple Watch Series 11 46mm (GPS) Viền Nhôm Dây Cao Su Size M/L,10290000.0,Yes,0.9067287445068359,Apple Watch Series 11,19490000.0,Yes,0.7883939146995544,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9453124403953552,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9477869272232056,Apple Watch SE 2 GPS 44mm viền nhôm dây thể thao,0.0,No,0.952090859413147
Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan,Titan,26290000,Yes,Apple Watch Ultra 3 GPS + Cellular 49mm Viền titan Dây quấn Milan Titan Titan,Apple Watch Series 10 42mm 4G Viền Titan Dây Thép,18490000.0,No,0.886986255645752,Apple Watch Ultra 2 (2024),21990000.0,No,0.8255549669265747,Apple Watch Ultra 3 Viền Titan Cellular 49mm Dây Milanese M/L,22490000.0,Yes,0.8992828726768494,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.7495009899139404,Apple Watch Series 11 GPS + Cellular 42mm viền Titanium dây Milan,19990000.0,No,0.9202715754508972
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,13290000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su Đen,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.9161053895950317,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7713062167167664,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9243829250335693,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9246843457221985,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,12490000.0,No,0.9716565012931824
Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan,Vàng,21490000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền titan dây Milan Vàng,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.8631028532981873,Apple Watch Series 10,20990000.0,No,0.7770965099334717,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.8965148329734802,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.8645156621932983,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,17990000.0,Yes,0.979996919631958
Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su,Đen,13290000,Yes,Apple Watch Series 11 GPS + Cellular 46mm Viền nhôm dây cao su Đen,Apple Watch Series 10 46mm (GPS) Viền Nhôm - Dây Vải,9990000.0,No,0.9161053895950317,Đồng hồ thông minh Apple Watch Ultra 2,19990000.0,No,0.7713062167167664,Apple Watch Series 10 GPS 46mm Dây Vải,10290000.0,Yes,0.9243829250335693,Apple Watch Series 11 46mm (GPS) Viền nhôm - Dây cao su M/L,9990000.0,Yes,0.9246843457221985,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,12490000.0,No,0.9716565012931824
Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Cao Su S/M,Viền Nhôm Dây Cao Su S/M,4790000,Yes,Apple Watch SE 2024 GPS 40mm Viền Nhôm Dây Cao Su S/M Viền Nhôm Dây Cao Su S/M,Apple Watch SE 2 2024 40mm (GPS) Viền Nhôm Dây Cao Su,4790000.0,Yes,0.9224428534507751,Apple Watch SE 2024,5290000.0,No,0.757641077041626,Apple Watch Series 10 GPS 42mm Dây Cao Su S/M,9590000.0,Yes,0.94029301404953,Apple Watch Series 11 42mm (GPS) Viền nhôm - Dây cao su S/M,9190000.0,Yes,0.8708747029304504,Apple Watch Series 11 GPS + Cellular 42mm viền nhôm dây thể thao,12490000.0,Yes,0.8062947988510132
